Customer_ID,Customer_Name,Age,Gender,City,Customer_Segment,Account_Type,Tenure_Months,Digital_Engagement_Score,Monthly_Income_Band,Preferred_Channel,Account_Status
FT-C00768,Fatima Bello,27,Prefer not to say,Abuja,Everyday,Premium,22,62.3,500k-999k,Mobile App,Active
FT-C00769,Amina Adeyemi,27,Female,Lagos,Student,Current,75,74.6,Below 100k,Mobile App,Active
FT-C00770,Samuel Nwosu,36,Female,Kano,SME,Premium,33,39.9,500k-999k,Mobile App,Active
FT-C00771,Fatima Williams,34,Female,Benin City,Everyday,Current,32,68.3,250k-499k,Mobile App,Active
FT-C00772,Ada Okafor,38,Male,Port Harcourt,Student,Savings,64,60.5,1m+,USSD,Active
FT-C00773,Zainab Williams,31,Male,Kaduna,SME,Current,85,92,250k-499k,Mobile App,Active
FT-C00774,Mariam Nwosu,26,Male,Abuja,SME,Current,39,34.3,Below 100k,Mobile App,Dormant
FT-C00775,Samuel Mohammed,63,Female,Port Harcourt,Student,Savings,84,84.9,250k-499k,Mobile App,Active
FT-C00776,Samuel Mohammed,18,Female,Kaduna,Everyday,Savings,72,93.5,Below 100k,Mobile App,Active
FT-C00777,Fatima Williams,62,Male,Lagos,Everyday,Current,42,34.9,500k-999k,Mobile App,Active
FT-C00778,Amina Nwosu,30,Female,Kaduna,Everyday,Savings,9,37.1,500k-999k,Mobile App,Active
FT-C00779,Tunde Adebayo,21,Female,Lagos,Student,Current,25,100,250k-499k,Mobile App,Active
FT-C00780,Emeka Bello,18,Prefer not to say,Abuja,Everyday,Savings,89,51.7,500k-999k,Mobile App,Active
FT-C00781,Chiamaka Williams,57,Prefer not to say,Lagos,SME,Savings,2,100,Below 100k,Mobile App,Active
FT-C00782,Mariam Ibrahim,49,Male,Kano,Everyday,Savings,19,35.5,250k-499k,Web,Active
FT-C00783,Grace Usman,51,Male,Ibadan,Everyday,Savings,20,71.1,100k-249k,Mobile App,Active
FT-C00784,Zainab Adeyemi,45,Female,Kano,Premium,Savings,93,67.6,250k-499k,USSD,Active
FT-C00785,Daniel Mohammed,48,Female,Abuja,Student,Current,70,64.3,Below 100k,Mobile App,Active
FT-C00786,Chiamaka Okafor,25,Male,Abuja,Everyday,Current,17,76.3,500k-999k,Web,Active
FT-C00787,Daniel Williams,56,Male,Lagos,Everyday,Premium,89,77.4,Below 100k,Mobile App,Dormant
FT-C00788,Ibrahim Garba,43,Female,Abuja,Premium,Savings,68,65,250k-499k,USSD,Active
FT-C00789,Daniel Ojo,51,Female,Enugu,Everyday,Current,94,49.7,Below 100k,Mobile App,Active
FT-C00790,Ada Garba,20,Female,Abuja,Everyday,Savings,84,86.9,500k-999k,Mobile App,Active
FT-C00791,Emeka Ibrahim,29,Male,Benin City,Student,Savings,3,79.3,Below 100k,Mobile App,Active
FT-C00792,Ibrahim Adeyemi,18,Male,Benin City,Premium,Savings,87,70.1,250k-499k,Mobile App,Active
FT-C00793,Blessing Okafor,61,Male,Abuja,Everyday,Savings,51,78.7,100k-249k,Web,Active
FT-C00794,Amina Bello,22,Female,Ibadan,Student,Savings,82,81.8,250k-499k,Web,Active
FT-C00795,Grace Williams,47,Prefer not to say,Lagos,SME,Savings,26,54.3,100k-249k,Mobile App,Active
FT-C00796,Yusuf Usman,47,Male,Lagos,Premium,Current,56,78.1,250k-499k,Mobile App,Active
FT-C00797,Tunde Usman,34,Female,Lagos,Premium,Current,64,58,100k-249k,Mobile App,Active
FT-C00798,Emeka Okafor,65,Female,Port Harcourt,SME,Savings,8,82.4,500k-999k,Web,Active
FT-C00799,Samuel Garba,64,Female,Abuja,SME,Savings,81,64.5,Below 100k,Mobile App,Dormant
FT-C00800,Chiamaka Adebayo,40,Female,Port Harcourt,Student,Savings,95,79,100k-249k,Mobile App,Active
FT-C00801,David Ibrahim,32,Male,Port Harcourt,Everyday,Savings,37,60.2,250k-499k,USSD,Active
FT-C00802,Blessing Garba,54,Female,Abuja,Premium,Current,27,79.9,Below 100k,Mobile App,Active
FT-C00803,Grace Ibrahim,38,Male,Ibadan,Student,Savings,45,50.4,100k-249k,USSD,Active
FT-C00804,Yusuf Usman,31,Female,Kano,Everyday,Current,4,68.7,1m+,Web,Active
FT-C00805,Daniel Mohammed,19,Female,Lagos,Everyday,Premium,86,85.7,1m+,Mobile App,Dormant
FT-C00806,Samuel Bello,28,Female,Lagos,Student,Savings,90,76.4,500k-999k,Mobile App,Active
FT-C00807,Zainab Ibrahim,56,Female,Kano,Premium,Premium,96,71.5,100k-249k,Web,Active
FT-C00808,Daniel Ojo,55,Male,Abuja,Everyday,Savings,88,100,100k-249k,Mobile App,Active
FT-C00809,Emeka Nwosu,51,Male,Ibadan,Student,Savings,37,86.4,250k-499k,Mobile App,Active
FT-C00810,Emeka Okafor,55,Male,Abuja,Everyday,Savings,96,83.4,Below 100k,Mobile App,Active
FT-C00811,Zainab Mohammed,51,Male,Abuja,Everyday,Savings,71,79.8,1m+,Web,Active
FT-C00812,Amina Mohammed,35,Female,Lagos,Student,Savings,33,82.1,100k-249k,Web,Active
FT-C00813,Fatima Adeyemi,47,Female,Lagos,Everyday,Savings,31,97.8,1m+,Mobile App,Active
FT-C00814,David Adebayo,32,Female,Ibadan,Everyday,Current,55,60.5,250k-499k,Mobile App,Active
FT-C00815,David Nwosu,44,Male,Abuja,SME,Premium,12,86.2,500k-999k,Web,Active
FT-C00816,Yusuf Ibrahim,51,Female,Kano,Everyday,Current,11,74.4,Below 100k,USSD,Active
FT-C00817,Ibrahim Garba,55,Female,Benin City,Everyday,Savings,88,61.1,500k-999k,Mobile App,Active
FT-C00818,Emeka Okafor,50,Male,Port Harcourt,SME,Current,72,66.2,100k-249k,Mobile App,Active
FT-C00819,Emeka Williams,41,Female,Kano,Student,Current,32,71.9,250k-499k,USSD,Active
FT-C00820,Ada Williams,32,Female,Lagos,Student,Current,57,52.5,500k-999k,Web,Active
FT-C00821,David Nwosu,47,Female,Abuja,SME,Current,38,83.6,Below 100k,Mobile App,Active
FT-C00822,Fatima Adeyemi,59,Male,Kano,Everyday,Premium,60,66.1,100k-249k,USSD,Active
FT-C00823,Amina Okafor,34,Male,Abuja,Student,Savings,86,69.5,250k-499k,Web,Dormant
FT-C00824,Fatima Eze,22,Male,Port Harcourt,Premium,Current,19,92.4,100k-249k,Mobile App,Active
FT-C00825,Ibrahim Eze,46,Female,Lagos,Student,Savings,84,70.3,250k-499k,Web,Active
FT-C00826,Zainab Nwosu,21,Prefer not to say,Port Harcourt,Premium,Premium,56,95.9,100k-249k,Web,Active
FT-C00827,Grace Garba,27,Male,Enugu,Premium,Savings,14,58.6,100k-249k,USSD,Active
FT-C00828,Mariam Nwosu,34,Female,Enugu,Premium,Savings,33,48.3,250k-499k,Mobile App,Active
FT-C00829,Grace Okafor,27,Male,Kano,Premium,Savings,10,62.8,250k-499k,Mobile App,Active
FT-C00830,Daniel Bello,34,Female,Kano,Student,Current,80,17.3,100k-249k,Web,Active
FT-C00831,Ibrahim Mohammed,37,Male,Port Harcourt,Premium,Savings,64,84.3,500k-999k,Mobile App,Dormant
FT-C00832,Ada Garba,41,Male,Port Harcourt,Premium,Savings,64,49.3,500k-999k,Mobile App,Active
FT-C00833,Samuel Usman,22,Female,Lagos,Everyday,Premium,62,56.9,250k-499k,USSD,Active
FT-C00834,Ada Adeyemi,51,Prefer not to say,Abuja,Premium,Premium,68,80.9,100k-249k,Mobile App,Active
FT-C00835,Emeka Usman,23,Male,Abuja,Student,Savings,91,70.1,100k-249k,Web,Dormant
FT-C00836,Daniel Usman,19,Male,Kaduna,Student,Savings,92,60.1,250k-499k,USSD,Restricted
FT-C00837,Fatima Usman,30,Female,Abuja,Student,Current,43,31.3,250k-499k,Mobile App,Active
FT-C00838,Grace Adeyemi,60,Female,Port Harcourt,SME,Premium,80,91.4,100k-249k,USSD,Active
FT-C00839,Emeka Nwosu,60,Female,Port Harcourt,Student,Savings,59,81,250k-499k,Web,Active
FT-C00840,Mariam Usman,65,Male,Ibadan,Premium,Current,52,100,100k-249k,Mobile App,Active
FT-C00841,Ada Adebayo,28,Female,Kano,Student,Savings,19,57.3,Below 100k,Mobile App,Active
FT-C00842,Daniel Adebayo,64,Male,Lagos,SME,Current,21,41.8,250k-499k,USSD,Dormant
FT-C00843,Chiamaka Bello,40,Male,Port Harcourt,Premium,Current,22,85.9,250k-499k,Mobile App,Active
FT-C00844,David Usman,33,Female,Benin City,Student,Savings,9,64.6,100k-249k,Mobile App,Active
FT-C00845,Mariam Usman,48,Male,Abuja,Student,Savings,9,79.3,250k-499k,Mobile App,Active
FT-C00846,Ibrahim Garba,28,Female,Lagos,Premium,Premium,73,97.2,1m+,Mobile App,Active
FT-C00847,Blessing Williams,33,Male,Ibadan,Everyday,Current,27,75,250k-499k,Mobile App,Active
FT-C00848,Yusuf Adebayo,25,Male,Benin City,Everyday,Savings,17,71,250k-499k,USSD,Active
FT-C00849,Mariam Eze,21,Female,Lagos,SME,Current,44,72.1,Below 100k,USSD,Active
FT-C00850,Yusuf Okafor,57,Female,Kano,Premium,Current,45,38.5,Below 100k,Mobile App,Active
FT-C00851,Mariam Usman,21,Female,Benin City,Premium,Savings,8,87.9,100k-249k,Mobile App,Active
FT-C00852,Grace Bello,42,Male,Abuja,SME,Current,80,89.1,250k-499k,Web,Active
FT-C00853,Chiamaka Nwosu,20,Male,Kaduna,Premium,Savings,18,77.6,500k-999k,Mobile App,Active
FT-C00854,Amina Adebayo,49,Male,Kano,Premium,Premium,33,40.7,100k-249k,Web,Active
FT-C00855,Daniel Garba,20,Female,Kano,Student,Savings,1,65.8,100k-249k,USSD,Active
FT-C00856,Amina Williams,44,Female,Kano,Student,Savings,76,93.9,100k-249k,USSD,Active
FT-C00857,Blessing Ojo,46,Female,Lagos,Everyday,Savings,6,57.8,100k-249k,Mobile App,Active
FT-C00858,David Mohammed,49,Male,Lagos,Premium,Current,41,89.3,1m+,Mobile App,Active
FT-C00859,Emeka Adebayo,36,Male,Abuja,Premium,Current,55,69,250k-499k,Mobile App,Active
FT-C00860,David Williams,38,Female,Lagos,Everyday,Premium,5,80.8,Below 100k,Mobile App,Active
FT-C00861,David Usman,22,Female,Abuja,Premium,Current,59,60.6,250k-499k,Mobile App,Active
FT-C00862,Ada Ojo,35,Male,Enugu,Everyday,Savings,80,69.5,250k-499k,USSD,Dormant
FT-C00863,Amina Mohammed,45,Male,Benin City,Everyday,Premium,18,75.9,250k-499k,USSD,Active
FT-C00864,Ada Adebayo,59,Male,Ibadan,Everyday,Savings,49,48.5,Below 100k,USSD,Active
FT-C00865,Zainab Usman,39,Male,Benin City,Everyday,Current,82,72.9,100k-249k,USSD,Active
FT-C00866,Mariam Ibrahim,38,Female,Kano,Premium,Savings,65,19.6,Below 100k,Mobile App,Dormant
FT-C00867,Yusuf Adeyemi,23,Female,Abuja,SME,Current,83,57.2,500k-999k,Web,Active
FT-C00868,Samuel Usman,18,Male,Lagos,Student,Current,54,77.8,250k-499k,Mobile App,Active
FT-C00869,David Garba,22,Male,Port Harcourt,Everyday,Current,61,88.2,250k-499k,Mobile App,Active
FT-C00870,Emeka Bello,58,Female,Kano,Everyday,Savings,8,76.5,100k-249k,Mobile App,Active
FT-C00871,Tunde Adeyemi,29,Male,Abuja,Everyday,Savings,3,43,100k-249k,Web,Active
FT-C00872,Blessing Bello,43,Male,Ibadan,Premium,Savings,25,86.6,Below 100k,Web,Active
FT-C00873,Amina Ibrahim,63,Male,Lagos,Everyday,Current,69,47.5,1m+,Mobile App,Active
FT-C00874,Tunde Garba,51,Male,Kano,Premium,Savings,55,79.1,100k-249k,Mobile App,Active
FT-C00875,Daniel Bello,31,Female,Benin City,Everyday,Premium,40,48.1,Below 100k,Mobile App,Active
FT-C00876,Ada Mohammed,43,Male,Kano,SME,Savings,83,54.1,1m+,Mobile App,Active
FT-C00877,Grace Williams,62,Male,Kaduna,Everyday,Savings,82,50.8,250k-499k,Mobile App,Active
FT-C00878,Ada Usman,44,Male,Benin City,Everyday,Current,50,70.5,500k-999k,Web,Active
FT-C00879,Ibrahim Eze,26,Male,Enugu,Student,Savings,95,64.5,Below 100k,Web,Active
FT-C00880,Samuel Adeyemi,43,Male,Kaduna,Everyday,Premium,33,77.2,250k-499k,Mobile App,Active
FT-C00881,Grace Ibrahim,64,Female,Benin City,Everyday,Current,18,67.7,100k-249k,Web,Active
FT-C00882,Tunde Williams,39,Male,Ibadan,Premium,Savings,57,40.7,500k-999k,Mobile App,Active
FT-C00883,Grace Adebayo,64,Male,Lagos,Premium,Savings,16,73,Below 100k,USSD,Active
FT-C00884,Grace Nwosu,47,Male,Abuja,Student,Savings,80,36.3,100k-249k,Mobile App,Dormant
FT-C00885,Blessing Adebayo,60,Male,Port Harcourt,Everyday,Savings,38,52.1,500k-999k,Web,Restricted
FT-C00886,Yusuf Ibrahim,65,Male,Lagos,Everyday,Current,41,61.4,250k-499k,USSD,Active
FT-C00887,Ada Williams,34,Female,Lagos,Everyday,Savings,7,60.2,250k-499k,USSD,Active
FT-C00888,Chiamaka Okafor,43,Male,Kaduna,Everyday,Savings,78,38.3,Below 100k,Mobile App,Active
FT-C00889,Yusuf Usman,53,Female,Enugu,SME,Savings,53,92.7,Below 100k,Web,Active
FT-C00890,David Mohammed,18,Female,Benin City,Student,Savings,63,97.7,250k-499k,Mobile App,Active
FT-C00891,Mariam Adeyemi,25,Male,Abuja,Everyday,Savings,89,100,250k-499k,Mobile App,Active
FT-C00892,Emeka Nwosu,52,Male,Lagos,Premium,Premium,32,88.7,1m+,Mobile App,Active
FT-C00893,Grace Williams,32,Female,Lagos,Everyday,Current,38,60.9,250k-499k,USSD,Dormant
FT-C00894,Yusuf Okafor,64,Female,Lagos,SME,Current,22,60.6,250k-499k,USSD,Active
FT-C00895,Chiamaka Okafor,39,Male,Lagos,Everyday,Current,16,59.6,500k-999k,Mobile App,Active
FT-C00896,Zainab Okafor,31,Female,Lagos,Everyday,Savings,52,100,Below 100k,Mobile App,Active
FT-C00897,Ada Garba,43,Female,Enugu,Premium,Premium,29,65.9,100k-249k,USSD,Active
FT-C00898,Samuel Okafor,45,Female,Kano,Premium,Savings,16,90.8,100k-249k,Mobile App,Active
FT-C00899,Ibrahim Williams,40,Female,Lagos,Premium,Savings,76,89.4,Below 100k,Mobile App,Active
FT-C00900,Fatima Garba,31,Female,Lagos,Everyday,Savings,17,71.4,500k-999k,Mobile App,Active
FT-C00901,Yusuf Eze,41,Female,Port Harcourt,Everyday,Savings,64,41.9,250k-499k,Web,Active
FT-C00902,Ada Mohammed,19,Female,Lagos,Premium,Current,91,66.3,250k-499k,Mobile App,Active
FT-C00903,Daniel Eze,62,Male,Kaduna,Everyday,Savings,89,70.6,100k-249k,Web,Active
FT-C00904,Fatima Usman,43,Male,Abuja,SME,Current,13,91,250k-499k,Mobile App,Active
FT-C00905,Grace Garba,31,Male,Abuja,Everyday,Savings,72,68.4,Below 100k,Mobile App,Dormant
FT-C00906,Blessing Nwosu,24,Female,Abuja,Premium,Savings,56,46.2,250k-499k,Mobile App,Active
FT-C00907,Ibrahim Bello,20,Female,Lagos,Student,Current,5,85.8,100k-249k,Mobile App,Active
FT-C00908,David Williams,64,Male,Ibadan,Everyday,Savings,12,63.9,500k-999k,Mobile App,Active
FT-C00909,Samuel Mohammed,40,Female,Kano,Premium,Savings,41,22.2,100k-249k,Mobile App,Active
FT-C00910,Fatima Adebayo,63,Male,Ibadan,Student,Savings,3,73.8,100k-249k,Web,Active
FT-C00911,Tunde Bello,60,Male,Lagos,Everyday,Current,33,77,250k-499k,Mobile App,Active
FT-C00912,Chiamaka Adeyemi,64,Male,Port Harcourt,SME,Current,86,52.8,500k-999k,Web,Active
FT-C00913,Emeka Okafor,62,Female,Port Harcourt,Premium,Savings,50,64.5,250k-499k,USSD,Active
FT-C00914,Ada Adebayo,35,Female,Enugu,Everyday,Premium,56,79.8,250k-499k,Web,Active
FT-C00915,Chiamaka Usman,55,Male,Abuja,Everyday,Premium,9,74,1m+,USSD,Active
FT-C00916,Ada Garba,52,Female,Abuja,Everyday,Current,82,39.9,1m+,Mobile App,Active
FT-C00917,Samuel Adeyemi,32,Male,Ibadan,Student,Current,50,90.6,500k-999k,Mobile App,Active
FT-C00918,Zainab Usman,42,Male,Ibadan,Student,Savings,29,98.7,500k-999k,USSD,Active
FT-C00919,Grace Okafor,54,Prefer not to say,Abuja,Student,Current,39,58.8,100k-249k,USSD,Active
FT-C00920,Tunde Nwosu,45,Female,Abuja,SME,Savings,91,33.6,500k-999k,USSD,Active
FT-C00921,David Mohammed,27,Male,Port Harcourt,Student,Savings,45,81.9,100k-249k,Web,Active
FT-C00922,Fatima Ibrahim,56,Male,Enugu,Premium,Premium,17,55.9,1m+,Web,Active
FT-C00923,Amina Eze,34,Female,Abuja,Everyday,Current,56,77.6,Below 100k,Mobile App,Active
FT-C00924,Daniel Adebayo,56,Female,Kaduna,Premium,Savings,46,100,100k-249k,Web,Active
FT-C00925,Ibrahim Okafor,39,Male,Port Harcourt,Everyday,Savings,67,40.2,250k-499k,Mobile App,Active
FT-C00926,Zainab Williams,43,Female,Kaduna,Student,Current,69,53.7,100k-249k,Mobile App,Active
FT-C00927,Ada Ojo,61,Female,Benin City,Everyday,Savings,14,64.5,100k-249k,Mobile App,Active
FT-C00928,Daniel Bello,42,Female,Abuja,Everyday,Savings,67,91.3,250k-499k,Mobile App,Active
FT-C00929,Blessing Usman,34,Male,Enugu,Everyday,Savings,23,100,500k-999k,Mobile App,Active
FT-C00930,Mariam Usman,30,Male,Lagos,Everyday,Savings,94,72.4,250k-499k,Web,Active
FT-C00931,Daniel Bello,37,Male,Enugu,Premium,Current,61,38.6,100k-249k,USSD,Active
FT-C00932,Samuel Garba,42,Female,Ibadan,Premium,Savings,23,61.8,500k-999k,Web,Active
FT-C00933,David Okafor,21,Female,Lagos,Premium,Current,27,54.1,100k-249k,Mobile App,Active
FT-C00934,Daniel Ojo,27,Male,Ibadan,Premium,Savings,54,81,Below 100k,USSD,Active
FT-C00935,Daniel Nwosu,20,Male,Kaduna,Student,Current,10,74.8,250k-499k,Mobile App,Active
FT-C00936,Blessing Bello,58,Female,Lagos,Everyday,Premium,89,49.2,500k-999k,Web,Active
FT-C00937,Zainab Bello,62,Male,Port Harcourt,Everyday,Current,77,53,250k-499k,Mobile App,Active
FT-C00938,Zainab Adeyemi,35,Prefer not to say,Kano,Premium,Premium,16,61.5,250k-499k,Mobile App,Active
FT-C00939,Emeka Adebayo,64,Male,Benin City,Premium,Premium,41,63.7,100k-249k,Mobile App,Active
FT-C00940,Emeka Adeyemi,53,Male,Abuja,Everyday,Savings,55,67.2,250k-499k,Web,Active
FT-C00941,Mariam Usman,64,Male,Lagos,Everyday,Current,61,68.9,Below 100k,Mobile App,Active
FT-C00942,Samuel Williams,39,Female,Lagos,Everyday,Premium,86,90.2,1m+,Mobile App,Active
FT-C00943,Ada Eze,51,Male,Port Harcourt,Premium,Savings,81,60.9,500k-999k,Mobile App,Active
FT-C00944,Fatima Adebayo,64,Prefer not to say,Abuja,Everyday,Savings,87,58.2,250k-499k,Mobile App,Active
FT-C00945,David Adeyemi,25,Female,Kaduna,Premium,Premium,49,43.9,250k-499k,Web,Active
FT-C00946,Grace Usman,57,Male,Lagos,Student,Current,73,64,500k-999k,Mobile App,Active
FT-C00947,Yusuf Mohammed,61,Male,Ibadan,Everyday,Savings,52,72.6,250k-499k,Mobile App,Active
FT-C00948,Daniel Okafor,36,Male,Lagos,SME,Savings,2,37,100k-249k,Mobile App,Active
FT-C00949,Ada Bello,59,Male,Lagos,Premium,Current,96,61.8,Below 100k,Mobile App,Active
FT-C00950,Samuel Eze,58,Male,Abuja,Premium,Savings,50,88.9,250k-499k,Mobile App,Active
FT-C00951,Fatima Nwosu,54,Male,Abuja,Student,Current,86,79.7,1m+,Web,Active
FT-C00952,Zainab Bello,23,Female,Ibadan,Student,Current,43,74.7,Below 100k,Mobile App,Active
FT-C00953,David Nwosu,43,Male,Enugu,Premium,Current,77,79.2,100k-249k,Mobile App,Active
FT-C00954,Ada Ibrahim,51,Female,Ibadan,Everyday,Savings,8,57.7,100k-249k,Mobile App,Active
FT-C00955,Zainab Adeyemi,62,Female,Kaduna,Everyday,Current,59,55.3,500k-999k,Mobile App,Active
FT-C00956,Chiamaka Eze,23,Female,Enugu,Everyday,Current,65,90.9,100k-249k,Mobile App,Active
FT-C00957,Chiamaka Eze,54,Male,Port Harcourt,Everyday,Current,81,82.9,100k-249k,Mobile App,Active
FT-C00958,Ibrahim Ojo,50,Female,Benin City,Everyday,Savings,12,54.6,250k-499k,Mobile App,Active
FT-C00959,Zainab Bello,39,Male,Ibadan,Everyday,Savings,4,34.2,250k-499k,Mobile App,Active
FT-C00960,Ada Mohammed,38,Male,Lagos,Everyday,Premium,77,54.9,Below 100k,USSD,Active
FT-C00961,Emeka Garba,23,Male,Kano,Student,Savings,95,77.8,Below 100k,Web,Active
FT-C00962,Ibrahim Usman,23,Female,Lagos,SME,Savings,41,56.2,250k-499k,Web,Dormant
FT-C00963,Grace Eze,65,Male,Port Harcourt,SME,Savings,7,73.9,250k-499k,Mobile App,Active
FT-C00964,Chiamaka Eze,21,Male,Kano,Premium,Current,87,93.6,1m+,Web,Active
FT-C00965,Tunde Garba,47,Male,Lagos,Student,Savings,88,66.3,250k-499k,USSD,Active
FT-C00966,Ada Ibrahim,28,Female,Lagos,SME,Savings,69,72.2,Below 100k,Web,Active
FT-C00967,Ada Mohammed,47,Female,Enugu,Everyday,Savings,69,80.3,250k-499k,Mobile App,Active
FT-C00968,Chiamaka Nwosu,48,Female,Ibadan,Everyday,Current,81,48.5,100k-249k,Mobile App,Active
FT-C00969,Amina Williams,41,Female,Lagos,SME,Savings,30,54.1,Below 100k,Mobile App,Dormant
FT-C00970,Fatima Garba,26,Female,Ibadan,Premium,Savings,73,81.1,1m+,Mobile App,Active
FT-C00971,Ibrahim Usman,20,Male,Port Harcourt,Premium,Savings,6,68.7,500k-999k,Mobile App,Active
FT-C00972,Ada Adeyemi,48,Female,Port Harcourt,Everyday,Premium,89,70.2,100k-249k,USSD,Active
FT-C00973,Mariam Okafor,57,Female,Kaduna,Everyday,Savings,19,68.6,100k-249k,Web,Active
FT-C00974,Mariam Bello,54,Female,Ibadan,SME,Savings,80,85.6,Below 100k,Mobile App,Active
FT-C00975,Fatima Usman,53,Female,Abuja,Premium,Savings,85,75.8,100k-249k,Mobile App,Active
FT-C00976,Daniel Mohammed,41,Female,Benin City,Everyday,Premium,66,76.1,250k-499k,Mobile App,Active
FT-C00977,Chiamaka Eze,48,Female,Enugu,Everyday,Current,10,90,100k-249k,Mobile App,Active
FT-C00978,Ada Usman,23,Female,Lagos,Premium,Premium,16,96.9,1m+,Mobile App,Active
FT-C00979,Chiamaka Okafor,19,Male,Lagos,Premium,Current,37,100,Below 100k,Mobile App,Active
FT-C00980,Tunde Okafor,37,Prefer not to say,Lagos,Everyday,Savings,79,57.6,250k-499k,Mobile App,Active
FT-C00981,Emeka Williams,45,Female,Ibadan,SME,Current,77,100,500k-999k,USSD,Active
FT-C00982,Mariam Ojo,28,Female,Ibadan,Everyday,Savings,77,48.3,250k-499k,Mobile App,Dormant
FT-C00983,Daniel Ojo,21,Male,Ibadan,Everyday,Savings,32,100,Below 100k,Mobile App,Active
FT-C00984,David Eze,32,Female,Kaduna,Student,Savings,47,56.6,100k-249k,Mobile App,Active
FT-C00985,Fatima Ibrahim,23,Female,Kano,Everyday,Savings,72,66.8,100k-249k,Mobile App,Dormant
FT-C00986,Ada Okafor,47,Male,Lagos,Student,Premium,43,68.3,1m+,Mobile App,Active
FT-C00987,Blessing Adebayo,55,Female,Abuja,Student,Savings,82,52.4,1m+,Mobile App,Active
FT-C00988,Yusuf Okafor,19,Male,Abuja,Student,Premium,36,69.6,1m+,Mobile App,Active
FT-C00989,Chiamaka Mohammed,32,Male,Abuja,Everyday,Savings,26,53.3,500k-999k,Mobile App,Active
FT-C00990,Emeka Adebayo,28,Female,Ibadan,Everyday,Savings,10,45.8,100k-249k,Web,Dormant
FT-C00991,Daniel Usman,25,Female,Enugu,Everyday,Premium,31,67.3,500k-999k,Mobile App,Active
FT-C00992,Ibrahim Ibrahim,43,Male,Lagos,Premium,Current,29,96.6,1m+,Mobile App,Active
FT-C00993,Mariam Adeyemi,62,Female,Port Harcourt,Student,Current,5,63.4,100k-249k,Mobile App,Active
FT-C00994,Amina Nwosu,61,Female,Kano,Student,Savings,77,84.9,100k-249k,Web,Active
FT-C00995,Fatima Ojo,22,Male,Abuja,Student,Savings,1,52.8,250k-499k,Mobile App,Active
FT-C00996,Zainab Bello,23,Male,Lagos,SME,Current,87,44.9,100k-249k,Mobile App,Active
FT-C00997,Ibrahim Ojo,43,Female,Abuja,Student,Current,3,76.2,Below 100k,Web,Active
FT-C00998,David Mohammed,21,Male,Lagos,Everyday,Savings,67,99.6,1m+,Mobile App,Active
FT-C00999,Blessing Okafor,36,Female,Kaduna,Everyday,Premium,71,71.8,1m+,Mobile App,Dormant
FT-C01000,David Usman,37,Male,Lagos,Student,Current,35,82.9,Below 100k,Mobile App,Active
FT-C01001,Tunde Adebayo,50,Male,Abuja,Everyday,Premium,15,94.9,100k-249k,Web,Active
FT-C01002,Fatima Ojo,37,Male,Port Harcourt,Everyday,Current,67,67.3,500k-999k,USSD,Active
FT-C01003,Emeka Usman,29,Male,Kaduna,Premium,Current,93,65.3,250k-499k,USSD,Active
FT-C01004,Blessing Adeyemi,64,Prefer not to say,Lagos,Student,Savings,30,76.5,100k-249k,USSD,Active
FT-C01005,Zainab Eze,18,Female,Lagos,Everyday,Savings,82,79.7,500k-999k,Web,Active
FT-C01006,Emeka Bello,43,Male,Lagos,Student,Premium,75,42.8,500k-999k,Web,Dormant
FT-C01007,Samuel Ojo,31,Female,Lagos,Student,Savings,43,73.3,1m+,Web,Active
FT-C01008,Grace Mohammed,55,Female,Lagos,Premium,Savings,60,68,100k-249k,Mobile App,Active
FT-C01009,Fatima Ojo,54,Female,Ibadan,Everyday,Savings,40,53.8,Below 100k,Mobile App,Active
FT-C01010,Chiamaka Adebayo,28,Male,Lagos,Everyday,Savings,65,66.7,1m+,Mobile App,Active
FT-C01011,Emeka Usman,53,Male,Lagos,Student,Premium,29,47,Below 100k,Mobile App,Active
FT-C01012,Emeka Bello,30,Female,Benin City,Student,Premium,74,40.8,250k-499k,Web,Active
FT-C01013,Grace Usman,60,Female,Abuja,SME,Savings,92,69.2,Below 100k,Mobile App,Active
FT-C01014,Amina Bello,20,Male,Abuja,Premium,Savings,95,84.2,100k-249k,Mobile App,Active
FT-C01015,Daniel Garba,50,Female,Lagos,Everyday,Current,19,61.7,100k-249k,Mobile App,Active
FT-C01016,Emeka Mohammed,23,Female,Kaduna,Everyday,Current,3,50.7,Below 100k,USSD,Active
FT-C01017,Zainab Ojo,27,Male,Lagos,Student,Premium,36,53.5,1m+,Web,Active
FT-C01018,Samuel Adebayo,22,Male,Enugu,Everyday,Savings,43,77.9,Below 100k,Mobile App,Active
FT-C01019,Daniel Ojo,40,Prefer not to say,Kano,Everyday,Savings,15,98,500k-999k,Mobile App,Active
FT-C01020,Grace Williams,27,Female,Lagos,Premium,Savings,41,81.9,500k-999k,Mobile App,Active
FT-C01021,Emeka Usman,61,Female,Kaduna,Everyday,Premium,90,91.4,100k-249k,Mobile App,Active
FT-C01022,Tunde Ojo,19,Male,Lagos,Everyday,Current,80,49.1,250k-499k,Mobile App,Active
FT-C01023,Chiamaka Adeyemi,30,Male,Lagos,Everyday,Current,36,66.7,100k-249k,Web,Active
FT-C01024,Emeka Okafor,57,Male,Benin City,Everyday,Savings,84,86.3,500k-999k,Mobile App,Active
